Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,20.9,18.6,61,E,17 9,–,1011.3,0.0,2025-01-20
6:30 pm,21.6,18.8,57,ESE,19 10,–,1011.0,0.0,2025-01-20
6:00 pm,22.5,19.7,54,E,19 10,–,1010.7,0.0,2025-01-20
5:30 pm,23.2,20.3,50,ESE,19 10,–,1010.6,0.0,2025-01-20
5:00 pm,24.0,21.3,50,ESE,19 10,–,1010.7,0.0,2025-01-20
4:30 pm,25.2,23.3,50,ESE,17 9,–,1010.8,0.0,2025-01-20
4:00 pm,25.3,23.1,50,ESE,19 10,–,1011.1,0.0,2025-01-20
3:30 pm,25.1,22.7,51,ESE,20 11,–,1011.3,0.0,2025-01-20
3:00 pm,24.7,22.3,53,ESE,20 11,–,1011.6,0.0,2025-01-20
2:30 pm,24.9,22.5,52,ESE,20 11,–,1011.8,0.0,2025-01-20
2:00 pm,24.6,21.9,50,ESE,20 11,–,1012.0,0.0,2025-01-20
1:30 pm,24.4,22.5,53,ESE,17 9,–,1012.3,0.0,2025-01-20
1:00 pm,24.4,22.3,51,SE,17 9,–,1012.7,0.0,2025-01-20
12:30 pm,23.8,22.5,52,SE,13 7,–,1012.9,0.0,2025-01-20
12:00 pm,22.4,20.7,53,SE,13 7,–,1013.2,0.0,2025-01-20
11:30 am,23.7,22.6,47,SE,9 5,–,1013.3,0.0,2025-01-20
11:00 am,23.8,23.0,50,S,9 5,–,1013.5,0.0,2025-01-20
10:30 am,22.7,21.3,52,S,11 6,–,1013.6,0.0,2025-01-20
10:00 am,21.9,20.1,58,SSE,15 8,–,1013.6,0.0,2025-01-20
9:30 am,20.7,19.5,60,WSW,11 6,–,1013.9,0.0,2025-01-20
9:00 am,18.8,17.6,73,WNW,13 7,–,1014.0,0.0,2025-01-20
8:30 am,17.4,16.0,78,WNW,13 7,–,1014.0,0.0,2025-01-20
8:00 am,16.8,14.6,80,WNW,17 9,–,1014.2,0.0,2025-01-20
7:30 am,15.9,14.4,83,W,13 7,–,1014.2,0.0,2025-01-20
7:00 am,15.5,14.0,86,WNW,13 7,–,1014.1,0.0,2025-01-20
6:30 am,15.1,12.8,87,WNW,17 9,–,1014.0,0.0,2025-01-20
6:00 am,15.1,12.8,88,W,17 9,–,1013.9,0.0,2025-01-20
5:30 am,15.2,13.0,88,WNW,17 9,–,1013.8,0.0,2025-01-20
5:00 am,15.5,13.3,86,W,17 9,–,1014.1,0.0,2025-01-20
4:30 am,15.9,13.7,85,W,17 9,–,1013.9,0.0,2025-01-20
4:00 am,16.2,13.8,85,W,19 10,–,1014.0,0.0,2025-01-20
3:30 am,16.3,14.1,83,W,17 9,–,1014.1,0.0,2025-01-20
3:00 am,16.7,14.5,81,W,17 9,–,1014.3,0.0,2025-01-20
